anio,posicion,nombre_dj,movimiento,variacion,url
2008,6,Ferry Corsten,2,Sube,/top100djs/2008/6/Ferry-Corsten
2008,7,Sasha,2,Baja,/top100djs/2008/7/Sasha
2008,8,Markus Schulz,5,Sube,/top100djs/2008/8/Markus-Schulz
2008,9,John Digweed,6,Baja,/top100djs/2008/9/John-Digweed
2008,10,Infected Mushroom,1,Baja,/top100djs/2008/10/Infected-Mushroom
2008,11,Deadmau5,"new entry
1",,/top100djs/2008/11/Deadmau5
2008,12,Carl Cox,5,Baja,/top100djs/2008/12/Carl-Cox
2008,13,Sander Van Doorn,2,Sube,/top100djs/2008/13/Sander-Van-Doorn
2008,14,Paul Oakenfold,2,Baja,/top100djs/2008/14/Paul-Oakenfold
2008,15,Richie Hawtin,4,Sube,/top100djs/2008/15/Richie-Hawtin
2008,16,Hernan Cattaneo,2,Baja,/top100djs/2008/16/Hernan-Cattaneo
2008,17,James Zabiela,NON MOVER,,/top100djs/2008/17/James-Zabiela
2008,18,Andy Moor,12,Sube,/top100djs/2008/18/Andy-Moor
2008,19,Eddie Halliwell,3,Baja,/top100djs/2008/19/Eddie-Halliwell
2008,20,Axwell,13,Sube,/top100djs/2008/20/Axwell
2008,21,Eric Prydz,15,Sube,/top100djs/2008/21/Eric-Prydz
2008,22,Kyau & Albert,35,Sube,/top100djs/2008/22/Kyau--Albert
2008,23,Gareth Emery,8,Sube,/top100djs/2008/23/Gareth-Emery
2008,24,Sven Väth,3,Sube,/top100djs/2008/24/Sven-Väth
2008,25,ATB,1,Sube,/top100djs/2008/25/ATB
2008,26,Anderson Noise,28,Sube,/top100djs/2008/26/Anderson-Noise
2008,27,Joachim Garraud,"new entry
28",,/top100djs/2008/27/Joachim-Garraud
2008,28,Bobina,"new entry
28",,/top100djs/2008/28/Bobina
2008,29,Fedde Le Grand,7,Baja,/top100djs/2008/29/Fedde-Le-Grand
2008,30,Dubfire,"new entry
7",,/top100djs/2008/30/Dubfire
2008,31,Aly & Fila,"new entry
7",,/top100djs/2008/31/Aly--Fila
2008,32,Judge Jules,11,Baja,/top100djs/2008/32/Judge-Jules
2008,33,Umek,4,Baja,/top100djs/2008/33/Umek
2008,34,Matt Darey,25,Sube,/top100djs/2008/34/Matt-Darey
2008,35,Ricky Stone,33,Sube,/top100djs/2008/35/Ricky-Stone
2008,36,Ricardo Villalobos,13,Sube,/top100djs/2008/36/Ricardo-Villalobos
2008,37,Lange,18,Sube,/top100djs/2008/37/Lange
2008,38,Daft Punk,33,Sube,/top100djs/2008/38/Daft-Punk
2008,39,Benny Benassi,7,Baja,/top100djs/2008/39/Benny-Benassi
2008,40,Bob Sinclair,23,Sube,/top100djs/2008/40/Bob-Sinclair
2008,41,Deep Dish,30,Baja,/top100djs/2008/41/Deep-Dish
2008,42,Mark Knight,9,Sube,/top100djs/2008/42/Mark-Knight
2008,43,Astrix,25,Baja,/top100djs/2008/43/Astrix
2008,44,Marco V,24,Baja,/top100djs/2008/44/Marco-V
2008,45,The Thrillseekers,7,Sube,/top100djs/2008/45/The-Thrillseekers
2008,46,Laidback Luke,"new entry
7",,/top100djs/2008/46/Laidback-Luke
2008,47,Danny Tenaglia,4,Baja,/top100djs/2008/47/Danny-Tenaglia
2008,48,Menno De Jong,14,Sube,/top100djs/2008/48/Menno-De-Jong
2008,49,Marco Lenzi,"new entry
14",,/top100djs/2008/49/Marco-Lenzi
2008,50,Andy C,17,Sube,/top100djs/2008/50/Andy-C
2008,51,Offer Nissim,5,Sube,/top100djs/2008/51/Offer-Nissim
2008,52,Martin Solveig,20,Sube,/top100djs/2008/52/Martin-Solveig
2008,53,Adam Sheridan,"new entry
20",,/top100djs/2008/53/Adam-Sheridan
2008,54,Sean Tyas,"new entry
20",,/top100djs/2008/54/Sean-Tyas
2008,55,DJ Feel,"new entry
20",,/top100djs/2008/55/DJ-Feel
2008,56,Yahel,28,Baja,/top100djs/2008/56/Yahel
2008,57,Roger Sanchez,32,Baja,/top100djs/2008/57/Roger-Sanchez
2008,58,DJ Shah,"new entry
32",,/top100djs/2008/58/DJ-Shah
2008,59,Sander Kleinenberg,24,Baja,/top100djs/2008/59/Sander-Kleinenberg
2008,60,John O'Callaghan,"new entry
24",,/top100djs/2008/60/John-OCallaghan
2008,61,Blank & Jones,24,Baja,/top100djs/2008/61/Blank--Jones
2008,62,Cosmic Gate,re-entry,,/top100djs/2008/62/Cosmic-Gate
2008,63,Steve Angello,17,Baja,/top100djs/2008/63/Steve-Angello
2008,64,Simon Patterson,"new entry
17",,/top100djs/2008/64/Simon-Patterson
2008,65,Gabriel & Dresden,42,Baja,/top100djs/2008/65/Gabriel--Dresden
2008,66,Richard Durand,25,Sube,/top100djs/2008/66/Richard-Durand
2008,67,Laurent Wolf,"new entry
25",,/top100djs/2008/67/Laurent-Wolf
2008,68,Matt Hardwick,20,Baja,/top100djs/2008/68/Matt-Hardwick
2008,69,Chris Liebing,5,Sube,/top100djs/2008/69/Chris-Liebing
2008,70,Erick Morillo,46,Baja,/top100djs/2008/70/Erick-Morillo
2008,71,DJ Hype,11,Sube,/top100djs/2008/71/DJ-Hype
2008,72,Signum,"new entry
11",,/top100djs/2008/72/Signum
2008,73,Justice,15,Baja,/top100djs/2008/73/Justice
2008,74,Dirty South,24,Sube,/top100djs/2008/74/Dirty-South
2008,75,Wally Lopez,20,Sube,/top100djs/2008/75/Wally-Lopez
2008,76,Magda,11,Sube,/top100djs/2008/76/Magda
2008,77,Lisa Lashes,6,Sube,/top100djs/2008/77/Lisa-Lashes
2008,78,Pete Tong,39,Baja,/top100djs/2008/78/Pete-Tong
2008,79,DJ Vibe,39,Baja,/top100djs/2008/79/DJ-Vibe
2008,80,Bad Boy Bill,42,Baja,/top100djs/2008/80/Bad-Boy-Bill
2008,81,Tiddey,"new entry
42",,/top100djs/2008/81/Tiddey
2008,82,Greg Downey,"new entry
42",,/top100djs/2008/82/Greg-Downey
2008,83,Marcel Woods,"new entry
42",,/top100djs/2008/83/Marcel-Woods
2008,84,Nick Warren,37,Baja,/top100djs/2008/84/Nick-Warren
2008,85,Solar System,"new entry
37",,/top100djs/2008/85/Solar-System
2008,86,Skazi,"new entry
37",,/top100djs/2008/86/Skazi
2008,87,Mike Koglin,"new entry
37",,/top100djs/2008/87/Mike-Koglin
2008,88,Mauro Picotto,54,Baja,/top100djs/2008/88/Mauro-Picotto
2008,89,Sébastien Léger,4,Sube,/top100djs/2008/89/Sébastien-Léger
2008,90,The Chemical Brothers,10,Baja,/top100djs/2008/90/The-Chemical-Brothers
2008,91,Steve Lawler,49,Baja,/top100djs/2008/91/Steve-Lawler
2008,92,Fatboy Slim,26,Baja,/top100djs/2008/92/Fatboy-Slim
2008,93,Solarstone,"new entry
26",,/top100djs/2008/93/Solarstone
2008,94,Astral Projection,"new entry
26",,/top100djs/2008/94/Astral-Projection
2008,95,Leon Bolier,"new entry
26",,/top100djs/2008/95/Leon-Bolier
2008,96,Nic Fanciulli,51,Baja,/top100djs/2008/96/Nic-Fanciulli
2008,97,Ronski Speed,53,Baja,/top100djs/2008/97/Ronski-Speed
2008,98,Tocadisco,"new entry
53",,/top100djs/2008/98/Tocadisco
2008,99,Booka Shade,3,Baja,/top100djs/2008/99/Booka-Shade
2008,100,Alex Morph & Woody Van Eyden,"new entry
3",,/top100djs/2008/100/Alex-Morph--Woody-Van-Eyden
2009,1,Armin Van Buuren,NON MOVER,,/top100djs/2009/1/Armin-Van-Buuren
2009,2,Tiësto,NON MOVER,,/top100djs/2009/2/Tiësto
2009,3,David Guetta,2,Sube,/top100djs/2009/3/David-Guetta
2009,4,Above & Beyond,NON MOVER,,/top100djs/2009/4/Above--Beyond
2009,5,Paul van Dyk,2,Baja,/top100djs/2009/5/Paul-van-Dyk
2009,6,Deadmau5,5,Sube,/top100djs/2009/6/Deadmau5
2009,7,Ferry Corsten,1,Baja,/top100djs/2009/7/Ferry-Corsten
2009,8,Markus Schulz,NON MOVER,,/top100djs/2009/8/Markus-Schulz
2009,9,Gareth Emery,14,Sube,/top100djs/2009/9/Gareth-Emery
2009,10,Sander Van Doorn,3,Sube,/top100djs/2009/10/Sander-Van-Doorn
2009,11,ATB,14,Sube,/top100djs/2009/11/ATB
2009,12,Infected Mushroom,2,Baja,/top100djs/2009/12/Infected-Mushroom
2009,13,Sasha,6,Baja,/top100djs/2009/13/Sasha
2009,14,Axwell,6,Sube,/top100djs/2009/14/Axwell
2009,15,Andy Moor,3,Sube,/top100djs/2009/15/Andy-Moor
2009,16,Bobina,12,Sube,/top100djs/2009/16/Bobina
2009,17,John Digweed,8,Baja,/top100djs/2009/17/John-Digweed
2009,18,Carl Cox,6,Baja,/top100djs/2009/18/Carl-Cox
2009,19,Cosmic Gate,43,Sube,/top100djs/2009/19/Cosmic-Gate
2009,20,Steve Angello,43,Sube,/top100djs/2009/20/Steve-Angello
2009,21,Roger Shah,37,Sube,/top100djs/2009/21/Roger-Shah
2009,22,Aly & Fila,9,Sube,/top100djs/2009/22/Aly--Fila
2009,23,Paul Oakenfold,9,Baja,/top100djs/2009/23/Paul-Oakenfold
2009,24,John O'Callaghan,36,Sube,/top100djs/2009/24/John-OCallaghan
2009,25,Sebastian Ingrosso,new entry,,/top100djs/2009/25/Sebastian-Ingrosso
2009,26,Benny Benassi,13,Sube,/top100djs/2009/26/Benny-Benassi
2009,27,Laidback Luke,19,Sube,/top100djs/2009/27/Laidback-Luke
2009,28,Richie Hawtin,13,Baja,/top100djs/2009/28/Richie-Hawtin
2009,29,Fedde Le Grand,NON MOVER,,/top100djs/2009/29/Fedde-Le-Grand
2009,30,DJ Feel,25,Sube,/top100djs/2009/30/DJ-Feel
2009,31,Lange,6,Sube,/top100djs/2009/31/Lange
2009,32,Hernan Cattaneo,16,Baja,/top100djs/2009/32/Hernan-Cattaneo
2009,33,Daft Punk,5,Sube,/top100djs/2009/33/Daft-Punk
2009,34,Eric Prydz,13,Baja,/top100djs/2009/34/Eric-Prydz
2009,35,Bob Sinclair,5,Sube,/top100djs/2009/35/Bob-Sinclair
2009,36,Joachim Garraud,9,Baja,/top100djs/2009/36/Joachim-Garraud
2009,37,Kyau & Albert,15,Baja,/top100djs/2009/37/Kyau--Albert
2009,38,James Zabiela,21,Baja,/top100djs/2009/38/James-Zabiela
2009,39,Umek,6,Baja,/top100djs/2009/39/Umek
2009,40,Christopher Lawrence,re-entry,,/top100djs/2009/40/Christopher-Lawrence
2009,41,Eddie Halliwell,22,Baja,/top100djs/2009/41/Eddie-Halliwell
2009,42,Simon Patterson,22,Sube,/top100djs/2009/42/Simon-Patterson
2009,43,Offer Nissim,8,Sube,/top100djs/2009/43/Offer-Nissim
2009,44,Judge Jules,12,Baja,/top100djs/2009/44/Judge-Jules
2009,45,Sean Tyas,9,Sube,/top100djs/2009/45/Sean-Tyas
2009,46,Dubfire,16,Baja,/top100djs/2009/46/Dubfire
2009,47,Martin Solveig,5,Sube,/top100djs/2009/47/Martin-Solveig
2009,48,Sven Väth,24,Baja,/top100djs/2009/48/Sven-Väth
2009,49,Richard Durand,49,Sube,/top100djs/2009/49/Richard-Durand
2009,50,Marco V,6,Baja,/top100djs/2009/50/Marco-V
2009,51,Kaskade,new entry,,/top100djs/2009/51/Kaskade
2009,52,tyDi,new entry,,/top100djs/2009/52/tyDi
2009,53,Erick Morillo,17,Sube,/top100djs/2009/53/Erick-Morillo
2009,54,Matt Darey,20,Baja,/top100djs/2009/54/Matt-Darey
2009,55,Astrix,12,Baja,/top100djs/2009/55/Astrix
2009,56,Menno De Jong,8,Baja,/top100djs/2009/56/Menno-De-Jong
2009,57,The Thrillseekers,12,Baja,/top100djs/2009/57/The-Thrillseekers
2009,58,Nick Warren,26,Sube,/top100djs/2009/58/Nick-Warren
2009,59,Dirty South,15,Sube,/top100djs/2009/59/Dirty-South
2009,60,Roger Sanchez,3,Baja,/top100djs/2009/60/Roger-Sanchez
2009,61,Mark Knight,19,Baja,/top100djs/2009/61/Mark-Knight
2009,62,Wally Lopez,13,Sube,/top100djs/2009/62/Wally-Lopez
2009,63,Leon Bolier,32,Sube,/top100djs/2009/63/Leon-Bolier
2009,64,Blank & Jones,3,Baja,/top100djs/2009/64/Blank--Jones
2009,65,Justice,8,Sube,/top100djs/2009/65/Justice
2009,66,Laurent Wolf,1,Sube,/top100djs/2009/66/Laurent-Wolf
2009,67,Astral Projection,27,Sube,/top100djs/2009/67/Astral-Projection
2009,68,Boys Noize,new entry,,/top100djs/2009/68/Boys-Noize
2009,69,Ronski Speed,28,Sube,/top100djs/2009/69/Ronski-Speed
2009,70,Sander Kleinenberg,11,Baja,/top100djs/2009/70/Sander-Kleinenberg
2009,71,Ricardo Villalobos,35,Baja,/top100djs/2009/71/Ricardo-Villalobos
2009,72,Chuckie,new entry,,/top100djs/2009/72/Chuckie
2009,73,Sharam,new entry,,/top100djs/2009/73/Sharam
2009,74,Marcel Woods,9,Sube,/top100djs/2009/74/Marcel-Woods
2009,75,Lisa Lashes,2,Sube,/top100djs/2009/75/Lisa-Lashes
2009,76,Moonbeam,new entry,,/top100djs/2009/76/Moonbeam
2009,77,Rank 1,re-entry,,/top100djs/2009/77/Rank-1
2009,78,Sébastien Léger,11,Sube,/top100djs/2009/78/Sébastien-Léger
2009,79,Marcus Schossow,new entry,,/top100djs/2009/79/Marcus-Schossow
2009,80,Steve Lawler,11,Sube,/top100djs/2009/80/Steve-Lawler
2009,81,Skazi,re-entry,,/top100djs/2009/81/Skazi
2009,82,Super8 & Tab,new entry,,/top100djs/2009/82/Super8--Tab
2009,83,Pete Tong,5,Baja,/top100djs/2009/83/Pete-Tong
2009,84,Tocadisco,14,Sube,/top100djs/2009/84/Tocadisco
2009,85,Sied Van Riel,new entry,,/top100djs/2009/85/Sied-Van-Riel
2009,86,Tiga,re-entry,,/top100djs/2009/86/Tiga
2009,87,Daniel Kandi,new entry,,/top100djs/2009/87/Daniel-Kandi
2009,88,Mike Koglin,1,Baja,/top100djs/2009/88/Mike-Koglin
2009,89,Luciano,re-entry,,/top100djs/2009/89/Luciano
2009,90,Yahel,34,Baja,/top100djs/2009/90/Yahel
2009,91,Myon & Shane 54,new entry,,/top100djs/2009/91/Myon--Shane-54
2009,92,John B,new entry,,/top100djs/2009/92/John-B
2009,93,Simon Posford,new entry,,/top100djs/2009/93/Simon-Posford
2009,94,Fatboy Slim,2,Baja,/top100djs/2009/94/Fatboy-Slim
2009,95,Robbie Rivera,re-entry,,/top100djs/2009/95/Robbie-Rivera
2009,96,Antoine Clamaran,new entry,,/top100djs/2009/96/Antoine-Clamaran
2009,97,Nic Fanciulli,1,Baja,/top100djs/2009/97/Nic-Fanciulli
2009,98,Gui Boratto,new entry,,/top100djs/2009/98/Gui-Boratto
2009,99,Alex M.O.R.P.H.,new entry,,/top100djs/2009/99/Alex-M.O.R.P.H.
2009,100,Andy C,50,Baja,/top100djs/2009/100/Andy-C
2010,1,Armin Van Buuren,NON MOVER,,/top100djs/2010/1/Armin-Van-Buuren
2010,2,David Guetta,1,Sube,/top100djs/2010/2/David-Guetta
2010,3,Tiësto,1,Baja,/top100djs/2010/3/Tiësto
2010,4,Deadmau5,2,Sube,/top100djs/2010/4/Deadmau5
2010,5,Above & Beyond,1,Baja,/top100djs/2010/5/Above--Beyond
2010,6,Paul van Dyk,1,Baja,/top100djs/2010/6/Paul-van-Dyk
2010,7,Gareth Emery,2,Sube,/top100djs/2010/7/Gareth-Emery
2010,8,Markus Schulz,NON MOVER,,/top100djs/2010/8/Markus-Schulz
2010,9,Ferry Corsten,2,Baja,/top100djs/2010/9/Ferry-Corsten
2010,10,Axwell,4,Sube,/top100djs/2010/10/Axwell
2010,11,ATB,NON MOVER,,/top100djs/2010/11/ATB
2010,12,Sander Van Doorn,2,Baja,/top100djs/2010/12/Sander-Van-Doorn
2010,13,Infected Mushroom,1,Baja,/top100djs/2010/13/Infected-Mushroom
2010,14,Steve Angello,6,Sube,/top100djs/2010/14/Steve-Angello
2010,15,Dash Berlin,new entry,,/top100djs/2010/15/Dash-Berlin
2010,16,Sebastian Ingrosso,9,Sube,/top100djs/2010/16/Sebastian-Ingrosso
2010,17,Laidback Luke,10,Sube,/top100djs/2010/17/Laidback-Luke
2010,18,Judge Jules,26,Sube,/top100djs/2010/18/Judge-Jules
2010,19,Afrojack,new entry,,/top100djs/2010/19/Afrojack
2010,20,Aly & Fila,2,Sube,/top100djs/2010/20/Aly--Fila
2010,21,Fedde Le Grand,8,Sube,/top100djs/2010/21/Fedde-Le-Grand
2010,22,Carl Cox,4,Baja,/top100djs/2010/22/Carl-Cox
2010,23,Swedish House Mafia,new entry,,/top100djs/2010/23/Swedish-House-Mafia
2010,24,Cosmic Gate,4,Baja,/top100djs/2010/24/Cosmic-Gate
2010,25,Bobina,9,Baja,/top100djs/2010/25/Bobina
2010,26,Benny Benassi,NON MOVER,,/top100djs/2010/26/Benny-Benassi
2010,27,Sasha,14,Baja,/top100djs/2010/27/Sasha
2010,28,Simon Patterson,14,Sube,/top100djs/2010/28/Simon-Patterson
2010,29,John Digweed,12,Baja,/top100djs/2010/29/John-Digweed
2010,30,Eric Prydz,4,Sube,/top100djs/2010/30/Eric-Prydz
2010,31,Richie Hawtin,3,Baja,/top100djs/2010/31/Richie-Hawtin
2010,32,Andy Moor,17,Baja,/top100djs/2010/32/Andy-Moor
2010,33,John O'Callaghan,9,Baja,/top100djs/2010/33/John-OCallaghan
2010,34,Roger Shah,13,Baja,/top100djs/2010/34/Roger-Shah
2010,35,Kaskade,16,Sube,/top100djs/2010/35/Kaskade
2010,36,Headhunterz,new entry,,/top100djs/2010/36/Headhunterz
2010,37,Chuckie,35,Sube,/top100djs/2010/37/Chuckie
2010,38,Bob Sinclair,3,Baja,/top100djs/2010/38/Bob-Sinclair
2010,39,Avicii,new entry,,/top100djs/2010/39/Avicii
2010,40,Kyau & Albert,3,Baja,/top100djs/2010/40/Kyau--Albert
2010,41,DJ Feel,11,Baja,/top100djs/2010/41/DJ-Feel
2010,42,Moonbeam,34,Sube,/top100djs/2010/42/Moonbeam
2010,43,Joachim Garraud,7,Baja,/top100djs/2010/43/Joachim-Garraud
2010,44,Daft Punk,11,Baja,/top100djs/2010/44/Daft-Punk
2010,45,Lange,14,Baja,/top100djs/2010/45/Lange
2010,46,Sean Tyas,1,Baja,/top100djs/2010/46/Sean-Tyas
2010,47,Eddie Halliwell,6,Baja,/top100djs/2010/47/Eddie-Halliwell
2010,48,Erick Morillo,11,Sube,/top100djs/2010/48/Erick-Morillo
2010,49,James Zabiela,11,Baja,/top100djs/2010/49/James-Zabiela
2010,50,Umek,11,Baja,/top100djs/2010/50/Umek
2010,51,Paul Oakenfold,28,Baja,/top100djs/2010/51/Paul-Oakenfold
2010,52,Matt Darey,2,Sube,/top100djs/2010/52/Matt-Darey
2010,53,Mark Knight,8,Sube,/top100djs/2010/53/Mark-Knight
2010,54,Richard Durand,5,Baja,/top100djs/2010/54/Richard-Durand
2010,55,Martin Solveig,8,Baja,/top100djs/2010/55/Martin-Solveig
2010,56,tyDi,4,Baja,/top100djs/2010/56/tyDi
2010,57,Hernan Cattaneo,25,Baja,/top100djs/2010/57/Hernan-Cattaneo
2010,58,Sven Väth,10,Baja,/top100djs/2010/58/Sven-Väth
2010,59,Astrix,4,Baja,/top100djs/2010/59/Astrix
2010,60,Super8 & Tab,22,Sube,/top100djs/2010/60/Super8--Tab
2010,61,Andy C,39,Sube,/top100djs/2010/61/Andy-C
2010,62,Myon & Shane 54,29,Sube,/top100djs/2010/62/Myon--Shane-54
2010,63,Marcel Woods,11,Sube,/top100djs/2010/63/Marcel-Woods
2010,64,Roger Sanchez,4,Baja,/top100djs/2010/64/Roger-Sanchez
2010,65,Wally Lopez,3,Baja,/top100djs/2010/65/Wally-Lopez
2010,66,Mat Zo,new entry,,/top100djs/2010/66/Mat-Zo
2010,67,Marco V,17,Baja,/top100djs/2010/67/Marco-V
2010,68,Leon Bolier,5,Baja,/top100djs/2010/68/Leon-Bolier
2010,69,Ronski Speed,NON MOVER,,/top100djs/2010/69/Ronski-Speed
2010,70,Wolfgang Gartner,new entry,,/top100djs/2010/70/Wolfgang-Gartner
2010,71,W&W,new entry,,/top100djs/2010/71/WW
2010,72,Boys Noize,4,Baja,/top100djs/2010/72/Boys-Noize
2010,73,D-Block & S-te-Fan,new entry,,/top100djs/2010/73/D-Block--S-te-Fan
2010,74,Dubfire,28,Baja,/top100djs/2010/74/Dubfire
2010,75,Dirty South,16,Baja,/top100djs/2010/75/Dirty-South
2010,76,John B,16,Sube,/top100djs/2010/76/John-B
2010,77,Daniel Kandi,10,Sube,/top100djs/2010/77/Daniel-Kandi
2010,78,Arty,new entry,,/top100djs/2010/78/Arty
2010,79,BT,re-entry,,/top100djs/2010/79/BT
2010,80,Boy George,re-entry,,/top100djs/2010/80/Boy-George
2010,81,Pete Tha Zouk,new entry,,/top100djs/2010/81/Pete-Tha-Zouk
2010,82,Fatboy Slim,12,Sube,/top100djs/2010/82/Fatboy-Slim
2010,83,Skazi,2,Baja,/top100djs/2010/83/Skazi
2010,84,Paul Kalkbrenner,new entry,,/top100djs/2010/84/Paul-Kalkbrenner
2010,85,Pete Tong,2,Baja,/top100djs/2010/85/Pete-Tong
2010,86,Bloody Beetroots,new entry,,/top100djs/2010/86/Bloody-Beetroots
2010,87,Arnej,new entry,,/top100djs/2010/87/Arnej
2010,88,Joris Voorn,new entry,,/top100djs/2010/88/Joris-Voorn
2010,89,Dada Life,new entry,,/top100djs/2010/89/Dada-Life
2010,90,Noisecontrollers,new entry,,/top100djs/2010/90/Noisecontrollers
2010,91,Showtek,NON MOVER,,/top100djs/2010/91/Showtek
2010,92,Laurent Wolf,26,Baja,/top100djs/2010/92/Laurent-Wolf
2010,93,Claudia Cazacu,new entry,,/top100djs/2010/93/Claudia-Cazacu
2010,94,Calvin Harris,new entry,,/top100djs/2010/94/Calvin-Harris
2010,95,Luciano,6,Baja,/top100djs/2010/95/Luciano
2010,96,Marcus Schossow,17,Baja,/top100djs/2010/96/Marcus-Schossow
2010,97,Sied Van Riel,12,Baja,/top100djs/2010/97/Sied-Van-Riel
2010,98,The Thrillseekers,41,Baja,/top100djs/2010/98/The-Thrillseekers
2010,99,Justice,34,Baja,/top100djs/2010/99/Justice
2010,100,DJ Vibe,re-entry,,/top100djs/2010/100/DJ-Vibe
2011,1,David Guetta,1,Sube,/top100djs/2011/1/David-Guetta
2011,2,Armin Van Buuren,1,Baja,/top100djs/2011/2/Armin-Van-Buuren
2011,3,Tiësto,NON MOVER,,/top100djs/2011/3/Tiësto
2011,4,Deadmau5,NON MOVER,,/top100djs/2011/4/Deadmau5
2011,5,Above & Beyond,NON MOVER,,/top100djs/2011/5/Above--Beyond
2011,6,Avicii,33,Sube,/top100djs/2011/6/Avicii
2011,7,Afrojack,12,Sube,/top100djs/2011/7/Afrojack
2011,8,Dash Berlin,7,Sube,/top100djs/2011/8/Dash-Berlin
2011,9,Markus Schulz,1,Baja,/top100djs/2011/9/Markus-Schulz
2011,10,Swedish House Mafia,13,Sube,/top100djs/2011/10/Swedish-House-Mafia
2011,11,Paul van Dyk,5,Baja,/top100djs/2011/11/Paul-van-Dyk
2011,12,Axwell,2,Baja,/top100djs/2011/12/Axwell
2011,13,Gareth Emery,6,Baja,/top100djs/2011/13/Gareth-Emery
2011,14,Fedde Le Grand,5,Sube,/top100djs/2011/14/Fedde-Le-Grand
2011,15,ATB,4,Baja,/top100djs/2011/15/ATB
2011,16,Sander Van Doorn,4,Baja,/top100djs/2011/16/Sander-Van-Doorn
2011,17,Headhunterz,17,Sube,/top100djs/2011/17/Headhunterz
2011,18,Ferry Corsten,9,Baja,/top100djs/2011/18/Ferry-Corsten
2011,19,Skrillex,new entry,,/top100djs/2011/19/Skrillex
2011,20,Laidback Luke,3,Baja,/top100djs/2011/20/Laidback-Luke
2011,21,Infected Mushroom,8,Baja,/top100djs/2011/21/Infected-Mushroom
2011,22,Aly & Fila,2,Baja,/top100djs/2011/22/Aly--Fila
2011,23,Steve Angello,9,Baja,/top100djs/2011/23/Steve-Angello
2011,24,Hardwell,new entry,,/top100djs/2011/24/Hardwell
2011,25,Arty,53,Sube,/top100djs/2011/25/Arty
2011,26,Sebastian Ingrosso,10,Baja,/top100djs/2011/26/Sebastian-Ingrosso
2011,27,Benny Benassi,1,Baja,/top100djs/2011/27/Benny-Benassi
2011,28,Daft Punk,16,Sube,/top100djs/2011/28/Daft-Punk
2011,29,Martin Solveig,26,Sube,/top100djs/2011/29/Martin-Solveig
2011,30,Kaskade,5,Sube,/top100djs/2011/30/Kaskade
2011,31,Carl Cox,9,Baja,/top100djs/2011/31/Carl-Cox
2011,32,Chuckie,5,Sube,/top100djs/2011/32/Chuckie
2011,33,Bob Sinclair,5,Sube,/top100djs/2011/33/Bob-Sinclair
2011,34,Calvin Harris,60,Sube,/top100djs/2011/34/Calvin-Harris
2011,35,Noisecontrollers,55,Sube,/top100djs/2011/35/Noisecontrollers
2011,36,W&W,36,Sube,/top100djs/2011/36/WW
2011,37,Pete Tha Zouk,44,Sube,/top100djs/2011/37/Pete-Tha-Zouk
2011,38,Dada Life,38,Sube,/top100djs/2011/38/Dada-Life
2011,39,Angerfist,new entry,,/top100djs/2011/39/Angerfist
2011,40,D-Block & S-te-Fan,33,Sube,/top100djs/2011/40/D-Block--S-te-Fan
2011,41,Coone,new entry,,/top100djs/2011/41/Coone
2011,42,Steve Aoki,new entry,,/top100djs/2011/42/Steve-Aoki
2011,43,Cosmic Gate,19,Baja,/top100djs/2011/43/Cosmic-Gate
2011,44,Bobina,19,Baja,/top100djs/2011/44/Bobina
2011,45,Richie Hawtin,14,Baja,/top100djs/2011/45/Richie-Hawtin
2011,46,Eric Prydz,16,Baja,/top100djs/2011/46/Eric-Prydz
2011,47,Zatox,new entry,,/top100djs/2011/47/Zatox
2011,48,tyDi,8,Sube,/top100djs/2011/48/tyDi
2011,49,Orjan Nilsen,new entry,,/top100djs/2011/49/Orjan-Nilsen
2011,50,Andy Moor,18,Baja,/top100djs/2011/50/Andy-Moor
2011,51,Roger Shah,17,Baja,/top100djs/2011/51/Roger-Shah
2011,52,John O'Callaghan,19,Baja,/top100djs/2011/52/John-OCallaghan
2011,53,Astrix,6,Sube,/top100djs/2011/53/Astrix
2011,54,Erick Morillo,6,Baja,/top100djs/2011/54/Erick-Morillo
2011,55,John Digweed,26,Baja,/top100djs/2011/55/John-Digweed
2011,56,Wolfgang Gartner,14,Sube,/top100djs/2011/56/Wolfgang-Gartner
2011,57,DJ Feel,16,Baja,/top100djs/2011/57/DJ-Feel
2011,58,Showtek,33,Sube,/top100djs/2011/58/Showtek
2011,59,Richard Durand,5,Baja,/top100djs/2011/59/Richard-Durand
2011,60,Umek,10,Baja,/top100djs/2011/60/Umek
2011,61,Skazi,22,Sube,/top100djs/2011/61/Skazi
2011,62,Paul Kalkbrenner,22,Sube,/top100djs/2011/62/Paul-Kalkbrenner
2011,63,Sasha,36,Baja,/top100djs/2011/63/Sasha
2011,64,Eddie Halliwell,17,Baja,/top100djs/2011/64/Eddie-Halliwell
2011,65,Moonbeam,23,Baja,/top100djs/2011/65/Moonbeam
2011,66,Myon & Shane 54,4,Baja,/top100djs/2011/66/Myon--Shane-54
2011,67,Judge Jules,23,Baja,/top100djs/2011/67/Judge-Jules
2011,68,Matt Darey,16,Baja,/top100djs/2011/68/Matt-Darey
2011,69,Paul Oakenfold,18,Baja,/top100djs/2011/69/Paul-Oakenfold
2011,70,Alesso,new entry,,/top100djs/2011/70/Alesso
2011,71,Mark Knight,18,Baja,/top100djs/2011/71/Mark-Knight
2011,72,Sean Tyas,27,Baja,/top100djs/2011/72/Sean-Tyas
